UTC,Temperature,Humidity,TVOC,eCO2,Raw_H2,Raw_Ethanol,Pressure,PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
1654764686,20.02,60.95,260,400,13152,19961,939.67,2.05,2.13,14.12,2.202,0.05,3343,1
1654764687,19.99,61.19,255,400,13153,19961,939.675,2.03,2.11,13.95,2.175,0.049,3344,1
1654764688,19.93,61.43,261,400,13146,19954,939.677,2.02,2.1,13.91,2.169,0.049,3345,1
1654764689,19.88,61.65,265,400,13153,19950,939.68,2,2.07,13.74,2.143,0.048,3346,1
1654764690,19.88,61.8,257,400,13151,19957,939.677,1.97,2.04,13.53,2.11,0.048,3347,1
1654764691,19.83,61.94,259,400,13153,19957,939.664,1.9,1.97,13.07,2.039,0.046,3348,1
1654764692,19.83,62.09,266,400,13146,19951,939.664,1.86,1.93,12.79,1.995,0.045,3349,1
1654764693,19.78,62.17,257,400,13148,19964,939.666,1.82,1.89,12.5,1.95,0.044,3350,1
1654764694,19.78,62.28,262,400,13148,19955,939.666,1.81,1.88,12.46,1.943,0.044,3351,1
1654764695,19.75,62.35,265,400,13149,19947,939.666,1.83,1.91,12.62,1.968,0.044,3352,1
1654764696,19.72,62.46,265,400,13145,19947,939.667,1.85,1.92,12.74,1.987,0.045,3353,1
1654764697,19.74,62.53,256,400,13144,19941,939.67,1.88,1.96,12.97,2.022,0.046,3354,1
1654764698,19.7,62.59,264,400,13148,19943,939.677,1.93,2.01,13.31,2.076,0.047,3355,1
1654764699,19.7,62.62,261,400,13145,19950,939.665,1.94,2.01,13.34,2.081,0.047,3356,1
1654764700,19.7,62.68,262,400,13141,19945,939.675,1.92,1.99,13.21,2.059,0.047,3357,1
1654764701,19.64,62.75,255,400,13147,19949,939.676,1.91,1.99,13.16,2.053,0.046,3358,1
1654764702,19.67,62.8,268,400,13142,19947,939.679,1.89,1.96,13.01,2.028,0.046,3359,1
1654764703,19.64,62.79,267,400,13146,19949,939.698,1.86,1.93,12.81,1.998,0.045,3360,1
1654764704,19.62,62.86,271,400,13144,19933,939.692,1.84,1.91,12.64,1.971,0.045,3361,1
1654764705,19.62,62.89,265,400,13148,19940,939.689,1.82,1.89,12.49,1.948,0.044,3362,1
1654764706,19.6,62.89,272,400,13148,19938,939.696,1.79,1.86,12.29,1.917,0.043,3363,1
1654764707,20.84,63.02,238,400,13167,19974,939.683,1.75,1.82,12.04,1.878,0.042,3364,1
1654764708,21.19,62.4,244,400,13165,19976,939.687,1.68,1.74,11.53,1.798,0.041,3365,1
1654764709,21.39,61.5,252,400,13163,19970,939.685,1.64,1.7,11.28,1.758,0.04,3366,1
1654764710,21.52,60.58,264,400,13157,19962,939.683,1.64,1.7,11.26,1.756,0.04,3367,1
1654764711,21.57,59.82,256,400,13156,19962,939.667,1.65,1.71,11.33,1.767,0.04,3368,1
1654764712,21.67,59.08,256,400,13156,19957,939.668,1.68,1.75,11.59,1.807,0.041,3369,1
1654764713,21.73,58.53,256,400,13160,19957,939.675,1.68,1.74,11.56,1.802,0.041,3370,1
1654764714,21.8,58.01,256,400,13159,19964,939.68,1.72,1.78,11.82,1.843,0.042,3371,1
1654764715,21.85,57.58,255,400,13148,19956,939.68,1.75,1.82,12.06,1.88,0.042,3372,1
1654764716,21.91,57.26,265,400,13147,19955,939.67,1.78,1.85,12.26,1.913,0.043,3373,1
1654764717,21.93,56.85,261,400,13144,19943,939.656,1.78,1.85,12.26,1.912,0.043,3374,1
1654764718,21.97,56.61,266,400,13142,19949,939.665,1.79,1.86,12.34,1.924,0.043,3375,1
1654764719,22.04,56.35,262,400,13149,19943,939.662,1.79,1.85,12.29,1.916,0.043,3376,1
1654764720,22.05,56.16,265,400,13144,19954,939.669,1.76,1.83,12.09,1.886,0.043,3377,1
1654764721,22.08,55.99,273,400,13149,19945,939.664,1.72,1.78,11.8,1.841,0.042,3378,1
1654764722,22.09,55.8,263,400,13146,19945,939.658,1.69,1.75,11.6,1.809,0.041,3379,1
1654764723,22.12,55.69,269,400,13142,19940,939.659,1.64,1.7,11.27,1.757,0.04,3380,1
1654764724,22.15,55.57,269,400,13137,19933,939.66,1.63,1.69,11.23,1.751,0.04,3381,1
1654764725,22.19,55.42,265,400,13147,19950,939.654,1.63,1.7,11.23,1.752,0.04,3382,1
1654764726,22.22,55.31,277,400,13145,19934,939.651,1.67,1.73,11.48,1.79,0.04,3383,1
1654764727,22.24,55.21,271,400,13144,19945,939.655,1.72,1.79,11.84,1.846,0.042,3384,1
1654764728,22.24,55.1,268,400,13149,19950,939.647,1.75,1.82,12.07,1.883,0.043,3385,1
1654764729,22.25,55.01,276,400,13141,19941,939.655,1.79,1.86,12.32,1.921,0.043,3386,1
1654764730,22.29,54.93,272,400,13152,19953,939.656,1.79,1.86,12.35,1.926,0.043,3387,1
1654764731,22.29,54.84,271,400,13143,19946,939.659,1.85,1.93,12.76,1.99,0.045,3388,1
1654764732,22.33,54.78,273,400,13147,19946,939.668,1.87,1.94,12.84,2.003,0.045,3389,1
1654764733,22.35,54.65,274,400,13138,19942,939.666,1.88,1.95,12.93,2.017,0.046,3390,1
1654764734,22.35,54.65,280,400,13139,19942,939.666,1.87,1.94,12.85,2.004,0.045,3391,1
1654764735,22.36,54.53,274,400,13136,19937,939.655,1.87,1.94,12.84,2.003,0.045,3392,1
1654764736,22.36,54.48,275,400,13143,19940,939.667,1.85,1.92,12.7,1.981,0.045,3393,1
1654764737,21.2,54.34,299,400,13122,19914,939.665,1.82,1.89,12.52,1.953,0.044,3394,1
1654764738,20.81,54.9,306,400,13124,19910,939.665,1.81,1.88,12.47,1.945,0.044,3395,1
1654764739,20.64,55.72,311,400,13122,19902,939.661,1.8,1.87,12.36,1.927,0.044,3396,1
1654764740,20.5,56.49,305,400,13120,19904,939.673,1.77,1.84,12.17,1.897,0.043,3397,1
1654764741,20.43,57.21,303,400,13118,19902,939.676,1.75,1.82,12.05,1.879,0.042,3398,1
1654764742,20.36,57.82,297,400,13125,19915,939.677,1.76,1.83,12.12,1.89,0.043,3399,1
1654764743,20.26,58.35,308,400,13121,19906,939.672,1.77,1.83,12.16,1.895,0.043,3400,1
1654764744,20.23,58.74,293,400,13124,19912,939.672,1.76,1.83,12.12,1.889,0.043,3401,1
1654764745,20.18,59.15,306,400,13127,19919,939.662,1.77,1.83,12.15,1.894,0.043,3402,1
1654764746,20.12,59.42,286,400,13130,19924,939.665,1.74,1.81,12,1.871,0.042,3403,1
1654764747,20.09,59.72,292,400,13130,19915,939.651,1.74,1.8,11.94,1.863,0.042,3404,1
1654764748,20.06,59.94,300,400,13133,19918,939.67,1.72,1.78,11.82,1.843,0.042,3405,1
1654764749,20.02,60.12,296,400,13131,19920,939.663,1.69,1.76,11.65,1.816,0.041,3406,1
1654764750,19.99,60.28,296,400,13134,19925,939.665,1.68,1.74,11.54,1.8,0.041,3407,1
1654764751,19.95,60.43,285,400,13137,19929,939.656,1.67,1.73,11.48,1.791,0.04,3408,1
1654764752,19.92,60.56,294,400,13129,19915,939.658,1.64,1.7,11.26,1.756,0.04,3409,1
1654764753,19.93,60.67,278,400,13131,19927,939.66,1.61,1.67,11.07,1.726,0.039,3410,1
1654764754,19.89,60.74,285,400,13135,19923,939.664,1.54,1.6,10.57,1.648,0.037,3411,1
1654764755,19.89,60.86,290,400,13127,19920,939.67,1.51,1.57,10.38,1.619,0.037,3412,1
1654764756,19.86,60.94,287,400,13132,19926,939.672,1.47,1.52,10.08,1.572,0.036,3413,1
1654764757,19.83,61.03,286,400,13134,19926,939.672,1.46,1.52,10.04,1.566,0.035,3414,1
1654764758,19.81,61.06,281,400,13130,19921,939.668,1.51,1.57,10.37,1.617,0.037,3415,1
1654764759,19.79,61.11,293,400,13131,19919,939.668,1.53,1.59,10.53,1.642,0.037,3416,1
1654764760,19.78,61.17,281,400,13135,19932,939.665,1.55,1.61,10.66,1.662,0.038,3417,1
1654764761,19.75,61.18,286,400,13131,19926,939.68,1.59,1.65,10.92,1.704,0.038,3418,1
1654764762,19.78,61.25,293,400,13127,19924,939.677,1.59,1.65,10.91,1.701,0.038,3419,1
1654764763,19.74,61.33,297,400,13126,19910,939.673,1.58,1.64,10.86,1.693,0.038,3420,1
1654764764,19.77,61.34,291,400,13130,19924,939.673,1.56,1.62,10.73,1.673,0.038,3421,1
1654764765,19.72,61.38,286,400,13130,19927,939.663,1.59,1.66,10.97,1.711,0.039,3422,1
1654764766,19.7,61.42,286,400,13131,19929,939.67,1.64,1.7,11.27,1.757,0.04,3423,1
1654764767,20.95,61.52,267,400,13148,19949,939.669,1.69,1.76,11.66,1.819,0.041,3424,1
1654764768,21.31,60.94,265,400,13147,19948,939.674,1.74,1.81,11.99,1.87,0.042,3425,1
1654764769,21.49,60.01,262,400,13148,19950,939.684,1.8,1.87,12.37,1.929,0.044,3426,1
1654764770,21.62,59.08,259,400,13146,19947,939.687,1.82,1.9,12.56,1.958,0.044,3427,1
1654764771,21.73,58.34,274,400,13150,19948,939.686,1.85,1.93,12.76,1.99,0.045,3428,1
1654764772,21.77,57.64,279,400,13138,19934,939.677,1.87,1.94,12.85,2.003,0.045,3429,1
1654764773,21.85,57.06,280,400,13136,19927,939.683,1.93,2,13.27,2.069,0.047,3430,1
1654764774,21.93,56.55,289,400,13131,19932,939.676,1.94,2.02,13.38,2.086,0.047,3431,1
1654764775,21.94,56.16,278,400,13138,19933,939.675,1.96,2.04,13.51,2.107,0.048,3432,1
1654764776,22.02,55.83,280,400,13128,19920,939.679,1.97,2.04,13.53,2.11,0.048,3433,1
1654764777,22.05,55.54,290,400,13132,19921,939.677,1.95,2.03,13.42,2.093,0.047,3434,1
1654764778,22.09,55.32,289,400,13132,19924,939.674,1.94,2.02,13.36,2.083,0.047,3435,1
1654764779,22.12,55.05,294,400,13136,19917,939.675,1.95,2.03,13.42,2.093,0.047,3436,1
1654764780,22.18,54.88,286,400,13131,19920,939.686,1.94,2.02,13.37,2.085,0.047,3437,1
1654764781,22.17,54.7,292,400,13133,19926,939.683,1.95,2.02,13.39,2.089,0.047,3438,1
1654764782,22.21,54.56,293,400,13136,19922,939.692,1.94,2.01,13.34,2.08,0.047,3439,1
1654764783,22.25,54.38,292,400,13133,19930,939.696,1.94,2.01,13.33,2.078,0.047,3440,1
1654764784,22.26,54.26,296,400,13134,19923,939.692,1.89,1.97,13.03,2.031,0.046,3441,1
1654764785,22.28,54.17,296,400,13137,19925,939.682,1.85,1.92,12.73,1.985,0.045,3442,1
1654764786,22.33,54.04,294,400,13129,19921,939.676,1.77,1.84,12.17,1.898,0.043,3443,1
1654764787,22.33,53.97,295,400,13136,19918,939.686,1.72,1.79,11.86,1.85,0.042,3444,1
1654764788,22.35,53.88,284,400,13133,19931,939.678,1.63,1.69,11.19,1.745,0.039,3445,1
1654764789,22.36,53.81,292,400,13133,19918,939.682,1.59,1.65,10.93,1.704,0.038,3446,1
1654764790,22.39,53.74,297,400,13129,19920,939.684,1.5,1.56,10.33,1.612,0.036,3447,1
1654764791,22.4,53.6,294,400,13127,19915,939.685,1.48,1.54,10.17,1.586,0.036,3448,1
1654764792,22.39,53.56,300,400,13125,19916,939.684,1.44,1.49,9.9,1.543,0.035,3449,1
1654764793,22.45,53.5,291,400,13126,19918,939.686,1.41,1.47,9.72,1.516,0.034,3450,1
1654764794,22.46,53.43,297,400,13124,19918,939.685,1.38,1.44,9.53,1.486,0.034,3451,1
1654764795,22.48,53.4,306,400,13127,19908,939.696,1.36,1.42,9.39,1.464,0.033,3452,1
1654764796,22.49,53.31,298,400,13126,19918,939.699,1.33,1.38,9.16,1.428,0.032,3453,1
1654764797,21.31,53.22,313,400,13113,19896,939.696,1.32,1.37,9.07,1.414,0.032,3454,1
1654764798,20.9,53.74,320,400,13108,19886,939.679,1.31,1.36,9.01,1.404,0.032,3455,1
1654764799,20.73,54.55,318,400,13107,19893,939.687,1.3,1.35,8.93,1.392,0.031,3456,1
1654764800,20.61,55.29,311,400,13109,19889,939.697,1.24,1.29,8.56,1.335,0.03,3457,1
1654764801,20.53,55.97,323,400,13107,19891,939.702,1.21,1.26,8.36,1.303,0.029,3458,1
1654764802,20.46,56.56,318,400,13117,19899,939.706,1.18,1.22,8.11,1.264,0.029,3459,1
1654764803,20.37,57.09,319,400,13110,19894,939.703,1.13,1.18,7.8,1.216,0.027,3460,1
1654764804,20.32,57.54,313,400,13122,19904,939.699,1.13,1.17,7.77,1.212,0.027,3461,1
1654764805,20.26,57.85,316,400,13119,19902,939.698,1.11,1.15,7.62,1.188,0.027,3462,1
1654764806,20.23,58.21,318,400,13113,19899,939.698,1.11,1.16,7.65,1.193,0.027,3463,1
1654764807,20.18,58.44,317,400,13115,19911,939.7,1.12,1.17,7.72,1.204,0.027,3464,1
1654764808,20.15,58.72,317,400,13117,19899,939.709,1.13,1.17,7.76,1.21,0.027,3465,1
1654764809,20.12,58.92,313,400,13115,19897,939.707,1.16,1.21,7.98,1.245,0.028,3466,1
1654764810,20.1,59.07,306,400,13121,19903,939.701,1.18,1.23,8.15,1.27,0.029,3467,1
1654764811,20.05,59.23,319,400,13121,19908,939.703,1.21,1.25,8.29,1.293,0.029,3468,1
1654764812,20.02,59.33,314,400,13116,19905,939.695,1.2,1.25,8.25,1.287,0.029,3469,1
1654764813,20.02,59.43,308,400,13119,19902,939.684,1.17,1.22,8.05,1.255,0.028,3470,1
1654764814,20.01,59.57,310,400,13117,19904,939.69,1.16,1.2,7.96,1.241,0.028,3471,1
1654764815,19.97,59.65,310,400,13113,19895,939.682,1.11,1.16,7.66,1.194,0.027,3472,1
1654764816,19.97,59.73,308,400,13121,19902,939.686,1.11,1.15,7.62,1.188,0.027,3473,1
1654764817,19.92,59.83,318,400,13115,19891,939.691,1.16,1.21,8.01,1.249,0.028,3474,1
1654764818,19.92,59.88,316,400,13120,19899,939.682,1.2,1.24,8.23,1.283,0.029,3475,1
1654764819,19.89,59.93,308,400,13119,19898,939.694,1.25,1.3,8.61,1.343,0.03,3476,1
1654764820,19.88,59.98,310,400,13119,19900,939.689,1.27,1.32,8.77,1.367,0.031,3477,1
1654764821,19.86,60.06,302,400,13117,19909,939.692,1.33,1.38,9.13,1.423,0.032,3478,1
1654764822,19.86,60.07,311,400,13119,19908,939.692,1.35,1.4,9.28,1.446,0.033,3479,1
1654764823,19.83,60.11,314,400,13115,19894,939.694,1.35,1.4,9.3,1.45,0.033,3480,1
1654764824,19.81,60.18,309,400,13116,19905,939.685,1.35,1.4,9.27,1.446,0.033,3481,1
1654764825,19.83,60.2,316,400,13115,19903,939.678,1.35,1.4,9.28,1.447,0.033,3482,1
1654764826,19.79,60.23,316,400,13115,19898,939.673,1.35,1.4,9.27,1.445,0.033,3483,1
1654764827,21.04,60.36,293,400,13136,19922,939.669,1.37,1.42,9.4,1.466,0.033,3484,1
1654764828,21.43,59.72,283,400,13138,19923,939.672,1.38,1.43,9.48,1.478,0.033,3485,1
1654764829,21.59,58.81,288,400,13135,19923,939.67,1.37,1.43,9.44,1.473,0.033,3486,1
1654764830,21.69,57.96,294,400,13136,19923,939.672,1.33,1.39,9.18,1.431,0.032,3487,1
1654764831,21.8,57.2,292,400,13125,19920,939.676,1.31,1.36,9.02,1.407,0.032,3488,1
1654764832,21.87,56.49,300,400,13127,19914,939.68,1.28,1.32,8.78,1.369,0.031,3489,1
1654764833,21.94,55.95,293,400,13127,19914,939.679,1.25,1.3,8.63,1.346,0.03,3490,1
1654764834,22,55.5,303,400,13128,19914,939.67,1.25,1.29,8.57,1.337,0.03,3491,1
1654764835,22.04,55.15,288,400,13131,19919,939.685,1.25,1.29,8.57,1.336,0.03,3492,1
1654764836,22.09,54.8,296,400,13129,19911,939.685,1.25,1.3,8.61,1.342,0.03,3493,1
1654764837,22.14,54.47,306,400,13125,19908,939.673,1.26,1.31,8.7,1.356,0.031,3494,1
1654764838,22.19,54.25,302,400,13127,19912,939.671,1.32,1.37,9.05,1.412,0.032,3495,1
1654764839,22.21,54.04,302,400,13125,19913,939.675,1.32,1.37,9.1,1.419,0.032,3496,1
1654764840,22.22,53.89,299,400,13125,19917,939.673,1.33,1.38,9.14,1.426,0.032,3497,1
1654764841,22.28,53.72,299,400,13131,19913,939.672,1.32,1.37,9.1,1.419,0.032,3498,1
1654764842,22.32,53.55,296,400,13118,19911,939.677,1.31,1.36,9.03,1.407,0.032,3499,1
1654764843,22.33,53.45,299,400,13121,19912,939.674,1.31,1.36,8.99,1.402,0.032,3500,1
1654764844,22.38,53.32,296,400,13126,19912,939.658,1.3,1.35,8.92,1.391,0.031,3501,1
1654764845,22.36,53.19,301,400,13124,19908,939.656,1.28,1.33,8.82,1.375,0.031,3502,1
1654764846,22.42,53.12,304,400,13123,19908,939.652,1.3,1.35,8.92,1.391,0.031,3503,1
1654764847,22.42,53.03,307,400,13122,19906,939.66,1.29,1.34,8.88,1.385,0.031,3504,1
1654764848,22.43,52.94,302,400,13123,19913,939.672,1.28,1.33,8.81,1.374,0.031,3505,1
1654764849,22.43,52.83,306,400,13119,19917,939.671,1.28,1.33,8.79,1.37,0.031,3506,1
1654764850,22.48,52.75,303,400,13115,19903,939.676,1.27,1.32,8.73,1.361,0.031,3507,1
1654764851,22.49,52.71,303,400,13122,19909,939.668,1.24,1.29,8.54,1.332,0.03,3508,1
1654764852,22.52,52.65,313,400,13120,19909,939.674,1.24,1.29,8.52,1.329,0.03,3509,1
1654764853,22.52,52.54,302,400,13123,19908,939.668,1.23,1.28,8.49,1.324,0.03,3510,1
1654764854,22.53,52.56,311,400,13123,19903,939.668,1.23,1.27,8.43,1.315,0.03,3511,1
1654764855,22.55,52.46,308,400,13119,19903,939.662,1.21,1.25,8.31,1.296,0.029,3512,1
1654764856,22.59,52.4,310,400,13123,19903,939.664,1.2,1.25,8.29,1.293,0.029,3513,1
1654764857,21.38,52.32,332,400,13101,19883,939.671,1.19,1.24,8.22,1.282,0.029,3514,1
1654764858,20.99,52.84,324,400,13102,19875,939.669,1.19,1.23,8.17,1.275,0.029,3515,1
1654764859,20.81,53.63,336,400,13104,19883,939.659,1.15,1.2,7.93,1.236,0.028,3516,1
1654764860,20.71,54.35,335,400,13098,19875,939.653,1.15,1.19,7.9,1.231,0.028,3517,1
1654764861,20.6,55.02,335,400,13101,19881,939.663,1.12,1.16,7.68,1.198,0.027,3518,1
1654764862,20.51,55.61,333,400,13103,19881,939.675,1.11,1.16,7.67,1.196,0.027,3519,1
1654764863,20.44,56.11,321,400,13106,19892,939.671,1.13,1.18,7.79,1.215,0.027,3520,1
1654764864,20.4,56.5,326,400,13107,19885,939.674,1.16,1.21,8.02,1.25,0.028,3521,1
1654764865,20.36,56.9,328,400,13112,19881,939.677,1.17,1.21,8.03,1.253,0.028,3522,1
1654764866,20.3,57.17,332,400,13108,19879,939.685,1.17,1.21,8.03,1.252,0.028,3523,1
1654764867,20.27,57.44,321,400,13109,19889,939.684,1.2,1.25,8.26,1.289,0.029,3524,1
1654764868,20.23,57.67,321,400,13113,19892,939.703,1.26,1.31,8.7,1.357,0.031,3525,1
1654764869,20.2,57.89,330,400,13103,19884,939.696,1.31,1.36,9.01,1.405,0.032,3526,1
1654764870,20.2,58.03,327,400,13109,19888,939.686,1.34,1.39,9.21,1.437,0.032,3527,1
1654764871,20.13,58.2,330,400,13110,19891,939.69,1.33,1.38,9.15,1.427,0.032,3528,1
1654764872,20.1,58.35,326,400,13106,19886,939.681,1.32,1.37,9.08,1.416,0.032,3529,1
1654764873,20.09,58.45,325,400,13114,19895,939.673,1.33,1.39,9.18,1.432,0.032,3530,1
1654764874,20.06,58.54,324,400,13106,19887,939.67,1.35,1.41,9.31,1.452,0.033,3531,1
1654764875,20.05,58.64,318,400,13112,19895,939.672,1.37,1.43,9.45,1.473,0.033,3532,1
1654764876,20.04,58.74,332,400,13116,19894,939.673,1.42,1.47,9.76,1.522,0.034,3533,1
1654764877,20.02,58.82,317,400,13113,19898,939.676,1.43,1.48,9.83,1.532,0.035,3534,1
1654764878,20.01,58.88,323,400,13105,19888,939.68,1.42,1.48,9.79,1.527,0.034,3535,1
1654764879,19.97,58.94,321,400,13113,19886,939.698,1.43,1.48,9.82,1.531,0.035,3536,1
1654764880,19.98,58.98,319,400,13109,19889,939.705,1.45,1.5,9.95,1.552,0.035,3537,1
1654764881,19.97,59.08,320,400,13109,19891,939.697,1.45,1.51,10,1.56,0.035,3538,1
1654764882,19.93,59.1,327,400,13112,19886,939.693,1.44,1.5,9.94,1.551,0.035,3539,1
1654764883,19.92,59.13,320,400,13107,19884,939.677,1.45,1.51,10,1.56,0.035,3540,1
1654764884,19.92,59.22,324,400,13105,19890,939.681,1.46,1.52,10.06,1.568,0.035,3541,1
1654764885,19.91,59.23,315,400,13117,19894,939.689,1.49,1.55,10.28,1.603,0.036,3542,1
1654764886,19.89,59.24,329,400,13105,19887,939.701,1.51,1.57,10.38,1.619,0.037,3543,1
1654764887,21.12,59.37,305,400,13127,19911,939.708,1.53,1.59,10.54,1.643,0.037,3544,1
1654764888,21.49,58.73,298,400,13133,19923,939.709,1.54,1.6,10.58,1.65,0.037,3545,1
1654764889,21.66,57.83,301,400,13128,19917,939.709,1.55,1.61,10.64,1.659,0.037,3546,1
1654764890,21.8,56.99,303,400,13127,19911,939.722,1.55,1.61,10.66,1.662,0.038,3547,1
1654764891,21.9,56.19,308,400,13122,19903,939.708,1.55,1.61,10.65,1.661,0.038,3548,1
1654764892,21.94,55.57,314,400,13116,19902,939.703,1.53,1.59,10.55,1.645,0.037,3549,1
1654764893,22.02,55.04,320,400,13121,19899,939.699,1.51,1.57,10.39,1.62,0.037,3550,1
1654764894,22.08,54.58,311,400,13122,19905,939.695,1.5,1.56,10.33,1.61,0.036,3551,1
1654764895,22.14,54.19,326,400,13114,19901,939.686,1.49,1.54,10.23,1.596,0.036,3552,1
1654764896,22.17,53.89,317,400,13117,19892,939.672,1.47,1.53,10.15,1.583,0.036,3553,1
1654764897,22.21,53.59,313,400,13116,19902,939.687,1.46,1.51,10.03,1.563,0.035,3554,1
1654764898,22.25,53.38,327,400,13113,19883,939.69,1.46,1.51,10.04,1.565,0.035,3555,1
1654764899,22.29,53.17,321,400,13113,19894,939.685,1.45,1.51,10,1.56,0.035,3556,1
1654764900,22.3,53.01,317,400,13113,19895,939.685,1.45,1.5,9.97,1.555,0.035,3557,1
1654764901,22.35,52.88,318,400,13110,19887,939.675,1.4,1.46,9.64,1.504,0.034,3558,1
1654764902,22.36,52.73,323,400,13113,19886,939.684,1.37,1.42,9.44,1.471,0.033,3559,1
1654764903,22.4,52.62,314,400,13117,19897,939.682,1.33,1.38,9.15,1.428,0.032,3560,1
1654764904,22.43,52.54,322,400,13117,19892,939.685,1.3,1.35,8.97,1.398,0.032,3561,1
1654764905,22.45,52.41,320,400,13118,19892,939.678,1.29,1.34,8.88,1.384,0.031,3562,1
1654764906,22.48,52.28,314,400,13112,19899,939.681,1.28,1.33,8.78,1.369,0.031,3563,1
1654764907,22.49,52.19,309,400,13112,19891,939.682,1.27,1.32,8.72,1.359,0.031,3564,1
1654764908,22.51,52.16,321,400,13114,19895,939.674,1.27,1.32,8.72,1.359,0.031,3565,1
1654764909,22.52,52.07,312,400,13119,19896,939.683,1.29,1.34,8.86,1.382,0.031,3566,1
1654764910,22.56,52,320,400,13110,19894,939.684,1.34,1.39,9.2,1.435,0.032,3567,1
1654764911,22.57,51.94,320,400,13109,19893,939.686,1.36,1.41,9.34,1.457,0.033,3568,1
1654764912,22.57,51.89,320,400,13113,19883,939.679,1.38,1.44,9.53,1.486,0.034,3569,1
1654764913,22.6,51.8,312,400,13111,19899,939.694,1.38,1.44,9.53,1.486,0.034,3570,1
1654764914,22.6,51.69,328,400,13116,19894,939.703,1.35,1.41,9.31,1.452,0.033,3571,1
1654764915,22.62,51.68,323,400,13112,19901,939.712,1.33,1.38,9.17,1.43,0.032,3572,1
1654764916,22.66,51.6,321,400,13112,19886,939.718,1.33,1.38,9.14,1.425,0.032,3573,1
1654764917,21.47,51.48,350,400,13092,19864,939.715,1.33,1.38,9.16,1.429,0.032,3574,1
1654764918,21.06,52.05,350,400,13091,19864,939.716,1.34,1.39,9.19,1.433,0.032,3575,1
1654764919,20.88,52.81,340,400,13096,19871,939.71,1.35,1.4,9.29,1.449,0.033,3576,1
1654764920,20.78,53.55,353,400,13097,19856,939.692,1.35,1.4,9.28,1.446,0.033,3577,1
1654764921,20.67,54.22,341,400,13098,19875,939.681,1.34,1.39,9.23,1.44,0.033,3578,1
1654764922,20.63,54.76,335,400,13098,19876,939.663,1.32,1.37,9.1,1.418,0.032,3579,1
1654764923,20.54,55.26,346,400,13095,19858,939.657,1.32,1.37,9.07,1.414,0.032,3580,1
1654764924,20.46,55.65,337,400,13098,19873,939.673,1.28,1.33,8.82,1.376,0.031,3581,1
1654764925,20.43,56.02,345,400,13095,19866,939.67,1.27,1.32,8.73,1.361,0.031,3582,1
1654764926,20.37,56.32,342,400,13096,19877,939.689,1.25,1.3,8.62,1.344,0.03,3583,1
1654764927,20.33,56.57,341,400,13106,19877,939.7,1.2,1.25,8.27,1.289,0.029,3584,1
1654764928,20.32,56.81,335,400,13102,19885,939.701,1.18,1.23,8.14,1.27,0.029,3585,1
1654764929,20.26,57.04,333,400,13106,19879,939.689,1.2,1.24,8.25,1.286,0.029,3586,1
1654764930,20.23,57.16,334,400,13102,19875,939.687,1.2,1.25,8.29,1.293,0.029,3587,1
1654764931,20.22,57.32,339,400,13104,19880,939.681,1.25,1.3,8.6,1.341,0.03,3588,1
1654764932,20.19,57.45,336,400,13104,19875,939.682,1.28,1.33,8.83,1.377,0.031,3589,1
1654764933,20.16,57.56,332,400,13100,19874,939.679,1.34,1.39,9.22,1.438,0.032,3590,1
1654764934,20.15,57.66,328,400,13105,19879,939.669,1.36,1.41,9.37,1.462,0.033,3591,1
1654764935,20.13,57.73,340,400,13100,19870,939.661,1.39,1.44,9.56,1.492,0.034,3592,1
1654764936,20.12,57.83,331,400,13100,19879,939.659,1.41,1.47,9.72,1.516,0.034,3593,1
1654764937,20.09,57.9,335,400,13099,19874,939.67,1.44,1.5,9.93,1.548,0.035,3594,1
1654764938,20.08,57.96,342,400,13100,19865,939.662,1.46,1.52,10.08,1.572,0.035,3595,1
1654764939,20.06,58.04,342,400,13100,19872,939.657,1.49,1.55,10.26,1.601,0.036,3596,1
1654764940,20.04,58.08,331,400,13107,19881,939.656,1.51,1.57,10.4,1.622,0.037,3597,1
1654764941,20.04,58.15,338,400,13094,19872,939.641,1.53,1.59,10.55,1.646,0.037,3598,1
1654764942,20.04,58.2,351,400,13102,19864,939.638,1.52,1.58,10.48,1.634,0.037,3599,1
1654764943,19.99,58.3,331,400,13100,19869,939.638,1.5,1.56,10.31,1.607,0.036,3600,1
1654764944,19.97,58.25,341,400,13095,19868,939.644,1.48,1.54,10.17,1.586,0.036,3601,1
1654764945,19.97,58.36,328,400,13104,19876,939.64,1.43,1.49,9.87,1.539,0.035,3602,1
1654764946,19.98,58.36,332,400,13104,19876,939.636,1.43,1.48,9.82,1.531,0.035,3603,1
1654764947,21.19,58.46,322,400,13109,19890,939.641,1.41,1.47,9.73,1.518,0.034,3604,1
1654764948,21.54,57.85,304,400,13124,19903,939.651,1.39,1.45,9.58,1.494,0.034,3605,1
1654764949,21.71,56.92,308,400,13117,19901,939.663,1.38,1.43,9.5,1.482,0.033,3606,1
1654764950,21.85,56.11,321,400,13119,19900,939.671,1.42,1.47,9.75,1.521,0.034,3607,1
1654764951,21.94,55.34,324,400,13120,19892,939.654,1.46,1.51,10.02,1.562,0.035,3608,1
1654764952,22.01,54.74,324,400,13115,19901,939.662,1.51,1.57,10.4,1.622,0.037,3609,1
